name,name_en,biz_no,corp_no,entity_type,ceo_name,biz_type,biz_class,ksic_code,iaf_code,scope_kr,scope_en,address,address_en,tel,email,website,employee_count,headcount_regular,headcount_non_regular,headcount_outsourced,headcount_certified,status,tax_contact_name,tax_email,is_active
한길산업조명,Hangil Industrial Lighting Co.,312-31-37419,,,길희섭,제조업,"방전등용안정기, 방전램프 외","2841, 2842, 2811",19A,"가로등기구, 터널등기구, 보안등기구, 경관조명등기구, 고압방전등용안정기 및 고압방전램프(메탈할라이드, 나트륨), LED등기구(가로등, 보안등, 투광등, 터널등), 가로등주(철재, 스테인레스, 복합형, 가로등주 부속자재)에 대한 설계, 개발 및 생산 ","Design, Development, Manufacturing of Street lighting fixtures, Security lighting fixtures, Tulnnel lighting fixtures, Landscape lighting fixtures, High Intensity Discharge Ballast and Lamp(Sodium, Metal halide). LED Street lighting  fixtures(Street lighting Security lighting, Tunnel lighting, Flood lighting), Street Lighting Pole(Steel, Stainless, Combine type, Accessory Meterial).",충청남도 아산시 탕정면 탕정면로339번길 26 (호산리),"26, Tangjeongmyeon-ro 339beon-gil, Tangjeong-myeon, Asan-si, Chungcheongnam-do, KOREA",,,,0,,,,,,,loadhee@hanmail.net,True
㈜창신테크,"CHANG-SIN TECH Co., Ltd.",606-86-46623,,,이수균,제조 외,주형 및 금형 외,2929,18A,"몰드 베이스의 설계, 개발, 생산 및 서비스","Design, development, production and service of mold base",부산광역시 강서구 화전산단5로 102 (화전동),"102, Hwajeonsandan 5-ro, Gangseo-gu, Busan, KOREA",,,,0,,,,,,,cstax@cstmold.co.kr,True
(주)경부통신,"Kyeongbu Telecommunication Co., Ltd.",182-87-00787,,,김형재,"건설,제조,도소매","통신공사,CCTV,방송장비,영상감시장비,통신자재판매",4232,28C,정보통신공사의 시공,Construction of Information Telecommunications Works,"부산광역시 사하구 낙동대로 319, 4층 (괴정동)","319, Nakdong-daero, Saha-gu, Busan, KOREA",,,,0,,,,,,,kbtelco@daum.net,True
㈜대성,"DAESEONG Co., Ltd.",615-81-55306,,,김칠만,제조,자동차부품,2591,17B,"자동차용 센스 Case, Fitting 및 Joint 류의 생산","Production of Sense Case, Fitting and Joint for Automobile",경상남도 김해시 안곡로 106 (삼계동),"106, Angok-ro, Gimhae-si, Gyeongsangnam-do, KOREA",,,,0,,,,,,,,True
도성산업,DOSUNG IND. Co.,622-01-79513,,,김칠만,제조,전자제품,"2591, 2592",17B,자동차용 Joint류의 생산,Production of Joint for Automobile ,경상남도 김해시 안곡로 106(삼계동),"106, Angok-ro, Gimhae-si, Gyeongsangnam-do, KOREA",,,,0,,,,,,,,True
신해화학,Shin Hae Chemical Company,605-15-58316,,,정해숙,제조,프라스틱부품,2224,14B,"플라스틱 사출품(중장비 우레탄 Sealing, 고무)의 생산","Preoduction of Injection Molding Products(Heavy Equipment Urethane Sealing, Rubber)",부산광역시 부산진구 동성로30번길 26,"26, Dongseong-ro 30beon-gil, Busanjin-gu, Busan, KOREA ",,,,0,,,,,,,,True
(주)런텍,Run Tech Corporation,606-86-46036,,,김종남,제조업 외,"열교환기, 압력용기 외","2917, 2512, 2915","18A,17B","열교환기, 압력용기, 에어히터, 에어쿨러(Plate Fin Type)의 설계, 개발, 생산 및 설치","Design, Development, Production and Installation  of Heat Exchanger, Pressure Vessel, Air Heater, Air Cooler(Plate Fin Type)",부산광역시 강서구 미음산단4로 26 (미음동),"26, Mieumsandan 4-ro, Gangseo-gu, Busan, KOREA ",,,,0,,,,,,,rtc@chol.com,True
주식회사 수우,"SUWOO Co., Ltd.",607-81-49216,,,박철수,건설,전기공사 외,"2622, 2642, 2811, 2812, 2842, 4122, 4242, 4231, 4232, 4220","19B,19A,28B,28C 28D","1. 전기, 정보통신공사 및 전문소방시설 공사, 금속구조물창호온실공사
2. 감시, 탐지장비(보안용카메라, 영상감시장치, 출입통제시스템), 구내방송장치의 생산 및 설치
3. 태양광 발전장치의 설계, 생산 및 시공
4. 태양광 발전용 접속함, PCB회로, 현황판 및 모니터링시스템의 생산
5. LED조명기구(실내조명등, 다운라이트, 가로등, 보안등, 투광등기구)의 생산 및 설치
6. 전광판, 표식장비, 수•배전, 조정장치(분전반, 폐쇄형배전반, 전동기제어반)의 생산 및 설치
7. ESCO사업(신재생에너지)의 설계, 생산 및 시공","1. Electricity, information and communication construction and professional firefighting construction, Metal Structure Window Heating System
2. Production and installation of surveillance and detection equipment(security cameras, video surveillance devices, access control systems) and premises broadcasting equipment
3. Design, production, construction of photovoltaic system
4. Production of Photovoltaic combiner box, PCB circuits, status boards and monitoring systems
5. Production and installation of LED luminaires(indoor lighting, down lights, street lights, security lights, flood lights)
6. Production and installation of electronic display panels, marking equipments, Receive/distribution electricity, adjustment devices(distribution boards, enclosed switchgear, motor control center)
7. ESCO business(Design, production, construction of new renewable energy)",부산광역시 동래구 쇠미로217번길 22 (온천동),"22, Soemi-ro 217beon-gil, Dongnae-gu, Busan, KOREA ",,,,0,,,,,,,,True
동광금속,DONG GWANG METAL Co.,603-11-16670,,,김미옥,제조업,도장및기타피막처리,2592,17A,"인산염피막, 흑착색, 테프론 및 몰리브덴 코팅","Parkerizing, Black fast, PTFE and Molybdenum Coating",부산광역시 사하구 보덕포1길 110(장림동),"110, Bodeokpo 1-gil, Saha-gu, Busan, KOREA ",,,,0,,,,,,,,True
한국금속,KOREA MATAL Co.,321-28-00236,,,최용일,제조업 ,착색 ,2592,17B,"금속표면처리(인산염 피막, 사삼산화 피막)","Metal-Surface Finishing(Phosphate Coating, Errosoferric Oxide Coating)",부산광역시 사상구 학장로 237-11(학장동),"237-11, Hakjang-ro, Sasang-gu, Busan, KOREA ",,,,0,,,,,,,wicked69@hanmail.net,True
㈜세림,"SERIM Co., Ltd.",608-81-37367,,,양화용,제조업,선박구성부분품및기타 외,"2511, 2592",17B,"철구조물의 생산, 표면처리 및 도장","Production, Surface Treatment and Coating of Steel Structures",경상남도 밀양시 하남읍 양명길 118-18 (양동리),"118-18, Yangmyeong-gil, Hanam-eup, Miryang-si, Gyeongsangnam-do, KOREA ",,,,0,,,,,,,,True
모스텍 주식회사,"MOS-TECH Co., Ltd.",615-81-44338,,,김종권,제조업 외,발전기정비및제조,2911,18A,"전차, 장갑차(보조발전기, 성능시험장비, 차량용 충전기, 열상유도센서, 조종수열상장비, 열상조준경)의 설계, 개발, 생산 및 정비","Development, Design, Production and Maintenance of Tank, Armored Personal Carrier(Aux Generator, Performance Testing Equipment, Vehicle Charger, Thermal Guide Sensor, Driver Thermal Vision, Thermal Sight)",부산광역시 기장군 정관읍 매곡길 41,"41, Maegok-gil, Jeonggwan-eup, Gijang-gun, Busan, KOREA",,,,0,,,,,,,,True
삼전금속공업사,SAM JEON METAL Co.,606-36-88915,,,김영태,조립금속제품제조업,"볼트, 너트 및 나사제품 외",2594,17B,"볼트, 너트 및 나사제품의 생산","Production of Bolt, Nut and Screw Products",부산광역시 강서구 미음산단로377번길 11(미음동),"(Mieum-dong)11, Mieumsandan-ro 377beon-gil, Gangseo-gu, Busan, KOREA",,,,0,,,,,,,boltone@daum.net,True
주식회사에스비알,"SBR Co., Ltd.",621-81-46710,,,박래옥,제조업,"밸브부품,엔진밸브",2591,17B,산업용 밸브 부품류에 대한 제조,Manufacture of Valve Parts for Industry ,부산광역시 사상구 대동로 285 (감전동),"285, Daedong-ro, Sasang-gu, Busan, KOREA",,,sbr@k-sbr.com,0,,,,,,,sbr@k-sbr.com,True
인티스,Intis Co.,620-07-40130,,,김재선,제조업,자동화설비,"2721, 2919, 2922","18A,19D","자동차부품 자동화시스템, Laser Welding 및 Hydroforming 장치의 설계/개발, 생산 및 설치","Design/Development, Production and Installation of Automobile Parts Automation System, Laser Welding and Hydroforming Device ",경상남도 양산시 산막공단북13길 49 (산막동),"49, Sanmakgongdanbuk 13-gil, Yangsan-si, Gyeongsangnam-do, KOREA",,,intis@intis2007.com,0,,,,,,,,True
한빛솔텍㈜,Hanbit Soltech Corporation,605-81-91848,,,박동옥,제조 외,일반목적용기계 외,2591,17B,"오일정제, 석유화학 및 정밀화학 프랜트(트레이, 인터날, 팩킹, 데미스터)의 설계, 생산 및 서비스","Design, Production and Servicing of Chemical Process Products (Trays, Internals, Packing, Demister) for Oil Refinery, Petro Chemical and Fine Chemical Plant","부산광역시 부산진구 서면문화로 27, 1509 (부전동, 유원골든타워오피스텔)","1509, 27, Seomyeonmunhwa-ro, Busanjin-gu, Busan, KOREA ",,,bhkang@hstco.kr,0,,,,,,,,True
동남기업,DongNam Company,606-35-72153,,,하옥수,제조업 외,자동차부품외,"2721, 2629, 2812","19A,19B,19D","Gauge, Sensor, Relay, Combination Meter, Pressure Switch, Engine Stop Solenoid Switch, Shut-down Electromagnet, Control Panel, Wire Harness의 설계/개발 및 생산","Design/Development and Production of Gauge, Sensor, Relay, Combination Meter, Pressure Switch, Engine Stop Solenoid Switch, Shut-down Electromagnet, Control Panel, Wire Harness",부산광역시 사상구 장인로37번길 47-14 (감전동),"47-14, Jangin-ro 37beon-gil, Sasang-gu, Busan, KOREA ",,,dnks8400@hanmail.net,0,,,,,,,,True
㈜부산워터젯,"BUSAN WATERJET Co., Ltd.",606-86-29755,,,김진수,제조업 외,산업기계제작 외,2429,17A,모재(母材)의 절단,Cutting of Basic Material,부산광역시 강서구 미음산단로 98(구랑동),"98, Mieumsandan-ro, Gangseo-gu, Busan, KOREA ",,,,0,,,,,,,,True
주식회사 한서정밀,"Hanseo Precision Co., Ltd.",615-86-02819,,,강용주,제조 외,금형 외,2929,18A,"금형의 설계, 개발 및 제조","Design, Development and Manufacture of Metal Molds",경상남도 김해시 김해대로2635번길 60-5(안동),"60-5, Gimhae-daero 2635beon-gil, Gimhae-si, Gyeongsangnam-do, KOREA",,,,0,,,,,,,hscast37@chol.com,True
㈜보은전자,Boeun Electronics Technology,615-86-10774,,,안상필,제조,전기전자제품및부품,2622,19B,전기전자제품(PCB ASS'Y)의 생산,Production of Electric and Electronic Products(PCB ASS'Y),경상남도 김해시 서김해산단로 32,"32, Seogimhaesandan-ro, Gimhae-si, Gyeongsangnam-do, KOREA",,,,0,,,,,,,bwbjasp@paran.com,True
㈜에이텍,"A Tech Co., Ltd.",513-81-53360,,,김명호,"제조업,도매",씨앤씨스프링머신 외,2922,18A,"스프링 관련설비, Wire Bending 설비, 기타 Wire 관련 전용설비 제작 및 부가서비스","Spring-related M/C, the Wire Bending M/C, and other Wire dedicated M/C and value-added services",경상북도 칠곡군 왜관읍 2산업단지2길 188-1,"188-1, 2saneopdanji 2-gil, Waegwan-eup, Chilgok-gun, Gyeongsangbuk-do, KOREA",,,,0,,,,,,,atechspring@naver.com,True
㈜삼보인더스트리,"SAMBO PRECISION Co., Ltd.",603-81-73709,,,박병길,제조 외,기계배관부품(프렌지) 외,2413,17A,"철, 비철 파이프 피팅류 및 프랜지의 생산",Production of Pipe Fittings and Flange for Ferrous and Nonferrous,부산광역시 강서구 대저중앙로 360-8 (대저1동),"360-8, Daejeojungang-ro, Gangseo-gu, Busan, KOREA",,,,0,,,,,,,sambo2011@hanmail.net,True
㈜디엠텍,"DM Tech Co., Ltd.",305-81-92608,,,장승환,제조업,"카메라,영상모니터",2642,19A,"CCTV, 감시 카메라, 영상처리 장치의 제조 및 서비스","Manufacture and Service of CCTV, Monitoring Camera, Image Processing Device","대전광역시 대덕구 선비마을로5번길 13(송촌동, 거성빌딩 2층)","13, Seonbimaeul-ro 5beon-gil, Daedeok-gu, Daejeon, KOREA ",,,www.dmtav.com,0,,,,,,,,True
한강산업 주식회사,"HANGANG INDUSTRIAL Co., Ltd.",130-86-27890,,,이성희,제조,압력용기,2512,17B,"압력용기의 설계, 개발 및 제조","Design, Development and Manufacture of Pressure Vessels",경기도 화성시 팔탄면 온천로165번길 75-26 (팔탄면),"75-26, Oncheon-ro 165beon-gil, Paltan-myeon, Hwaseong-si, Gyeonggi-do, KOREA",,,,0,,,,,,,sunlee@ehgi.kr,True
㈜정원엔지니어링,"JUNG WON ENGINEERING Co., Ltd.",307-81-10830,,,류 완 희,"제조업,건설업","철구조물,산업장비,각종탱크제조, 철물공사업","2511, 4213","17B,28C","강구조물의 설계, 개발,제조, 설치 및 시공
","Desine, Development, Manufacture, Installation and Construction of Steel structures ",충청남도 공주시 우성면 금계터길 122,"122, Geumgyeteogil, Wooseongmyeon, Gongju-si, Chungcheongnam-do, KOREA",,,,0,,,,,,,97jungwon@hanmail.net,True
삼성발레오써멀시스템스㈜,"Valeo Samsung Thermal Systems Co., Ltd.",609-81-06625,,,고호곤외 1명,제조업,"자동차부품, 차체",3039,18A,"자동차부품(라디에이터, 오일쿨러, 차지에어쿨러, EGR쿨러 및 ATF WARMER), 중장비부품(EGR쿨러) 및 농기계부품(EGR쿨러)의 설계, 개발 및 생산","Design, development and production of auto parts (radiator, oil cooler, charge air cooler, EGR cooler and ATF WARMER), heavy equipment parts (EGR cooler) and agricultural machinery parts (EGR cooler)",경상남도 창원시 성산구 정동로62번길 28 (성주동),"28, Jeongdong-ro 62beon-gil, Seongsan-gu, Changwon-si, Gyeongsangnam-do, KOREA",,,,0,,,,,,,,True
삼성발레오써멀시스템스㈜,"Valeo Samsung Thermal Systems Co., Ltd.",609-81-06625,,,고호곤외 1명,제조업,"자동차부품, 차체",3039,18A,"라디에이터, 오일쿨러, 차지에어쿨러, 히터, EGR 쿨러 및 콘덴서의 개발 및 제조","Design, Development and Manufacture of Radiator, Oil Cooler, Charge Air Cooler, Heater, EGR Cooler and Condensor",경상남도 창원시 성산구 정동로62번길 28 (성주동),"28, Jeongdong-ro 62beon-gil, Seongsan-gu, Changwon-si, Gyeongsangnam-do, KOREA",,,,0,,,,,,,,True
동서열처리 주식회사 (미음지점),"Dongseo Heat Treatment Co., Ltd. (Mieum Branch)",606-85-48338,,,구태회,제조업,금속열처리외,2592,17B,"금속제품에 대한 열처리 및 서비스(자동차 부품, 중장비 부품, 농기계부품, 방산 부품, 조선기자재부품 등)","Heat Treatment of the Metal Products and Services(Auto Parts, Heavy Equipment Parts, Agricultural machinery parts, defense parts, Shipbuilding Equipment Parts, etc.)",부산광역시 강서구 미음산단3로 5 (미음동),"5, Mieumsandan 3-ro, Gangseo-gu, Busan, KOREA",,,,0,,,,,,,dongseoht@naver.com,True
동서열처리 주식회사,"Dongseo Heat Treatment Co., Ltd. (Noksan Branch)",606-86-01378,,,구문서,"제조업, 부동산",열처리. 기계부품 외,2592,17B,"금속제품에 대한 열처리 및 서비스(자동차 부품, 중장비 부품, 산업기계 부품, 조선기자재부품 등)","Heat Treatment of the Metal Products and Services(Auto Parts, Heavy Equipment Parts, Industrial Machinery, Shipbuilding Equipment Parts)",부산광역시 강서구 녹산산업중로 265,"265, Noksansaneopjung-ro, Gangseo-gu, Busan, KOREA ",,,,0,,,,,,,,True
현대엔지니어링,Hyundai Engineering Inc,138-02-23374,,,이상천,제조,"닥트기구, 철구조물",2511,17B,덕트류에 대한 생산,Manufaturing of Duct,경기도 군포시 당정로 5 (당정동),"5, Dangjeong-ro, Gunpo-si, Gyeonggi-do, KOREA",,,,0,,,,,,,hdeg6648@naver.com,True
㈜세원시스템,"Sewon System Co., Ltd.",776-88-00105,,,서현동,제조업,전자기기,"2830, 2622, 2592","19A,19B,17B","1. 전기 전자부품(케이블, 와이어하네스, 인쇄회로기판 등)에 대한 생산
2. 방산부품에 대한 정밀가공(Housing, Cover)
","1. Production of Electric Electronic Parts(Cable, Wire Harness, PCB etc)
2. Precision Processing of Defense Part(Housing, Cover)
",경상남도 창원시 의창구 팔용로 359번길15 (팔용동),"15, Paryong-ro 359beon-gil, Uichang-gu, Changwon-si, Gyeongsangnam-do, KOREA ",,,,0,,,,,,,esp1018@hanmail.net,True
성광씨앤비,Seong Kwang C&B,305-10-38865,,,조성구,"도매,제조,소매","철물,철근밴딩기,적재다이",2922,18A,"철근다이, 절단기, 절곡기의 제조 및 서비스","Manufacture and Service of Rebar Roller, Rebar Cutter, Rebar Bender",충청북도 옥천군 군북면 비야대정로 293-10 (증약리),"293-10, Biyadaejeong-ro, Gunbuk-myeon, Okcheon-gun, Chungcheongbuk-do, KOREA",,,,0,,,,,,,,True
㈜서원수출포장,"Seowon Export Packing Co., Ltd.",125-81-27971,,,윤선업,목제품제조업,목재 외,1722,07A,판지 상자 및 용기의 제조,Manufacture of Paperboard Boxes and containers,경기도 안성시 원곡면 지문로 120-64 (지문리),"120-64, Jimun-ro, Wongok-myeon, Anseong-si, Gyeonggi-do, KOREA ",,,,0,,,,,,,sw126257@hometax.go.kr,True
서원테크,Seowon Tech.,125-22-86309,,,윤선업,제조 외,자동판매기부품 외,"2841, 2812, 2830",19A,"전기전자부품(램프, 스위치류 및 케이블)에 대한 생산","Production of Electric Electronic Parts(Lamp, S/W and Cables)",경기도 안성시 원곡면 지문로 187 (지문리),"187, Jimun-ro, Wongok-myeon, Anseong-si, Gyeonggi-do, KOREA ",,,,0,,,,,,,se5589@naver.com,True
㈜지오엔에너지,"GON Energy Co., Ltd.",305-81-42898,,,박동기,제조업,태양열발전기 외,2811,19A,태양광발전장치의 설계 및 제조,Design and manufacture of photovoltaic devices,"대전광역시 동구 옛신탄진로 55번길 17-27, 1층 (홍도동)","17-27, Yetsintanjin-ro 55beon-gil, Dong-gu, Daejeon, KOREA",,,,0,,,,,,,,True
